ID	ORIGINAL_ID	premises_ja	hypothesis_ja	premises_en	hypothesis_en	gold	mood	inference-type	content-type	conversion	atmosphere
108	174	ある警察官は公務員でない。 すべての人間は公務員である。	どの警察官も人間でない。	A certain police officer is not a public servant. All human beings are public servants.	No police officers are human.	neutral	OAE	syllogism	incongruent	no	yes
109	175	すべての人間は親切である。 どの医者も親切でない。	すべての医者は人間である。	All human beings are kind. No doctor is kind.	All doctors are human beings.	contradiction	AEA	syllogism	congruent	no	no
110	176	すべての人間は親切である。 どの医者も親切でない。	ある医者は人間である。	All human beings are kind. No doctor is kind.	Some doctor is a human being.	contradiction	AEI	syllogism	congruent	no	no
111	177	すべての人間は親切である。 どの医者も親切でない。	どの医者も人間でない。	All human beings are kind. No doctor is kind.	No doctors are human beings.	entailment	AEE	syllogism	incongruent	no	no
112	178	すべての店員は男性である。 ある女性は店員である。	ある女性は男性である。	All clerks are male. Some women are clerks.	Some woman is a man.	entailment	AII	syllogism	incongruent	no	no
113	179	すべての店員は男性である。 ある女性は店員である。	すべての女性は男性である。	All clerks are male. Some women are clerks.	All women are men.	neutral	AIA	syllogism	incongruent	no	no
114	180	すべての店員は男性である。 ある女性は店員である。	ある女性は男性でない。	All clerks are male. Some women are clerks.	Some women are not men.	neutral	AIO	syllogism	congruent	no	yes
115	181	すべての生物はロボットである。 すべてのネコは生物である。	すべてのネコはロボットである。	All living things are robots. All cats are living things.	All cats are robots.	entailment	AAA	syllogism	incongruent	no	no
116	182	すべての生物はロボットである。 すべてのネコは生物である。	すべてのロボットはネコである。	All living things are robots. All cats are living things.	All robots are cats.	neutral	AAA	syllogism	incongruent	yes	no
117	183	すべての生物はロボットである。 すべてのネコは生物である。	どのネコもロボットでない。	All living things are robots. All cats are living things.	No cat is a robot.	contradiction	AAE	syllogism	incongruent	no	no
118	184	どの食べ物も本でない。 すべての果物は食べ物である。	すべての果物は本である。	No food is a book. All fruits are food.	Every fruit is a book.	contradiction	EAA	syllogism	incongruent	no	no
119	185	どの食べ物も本でない。 すべての果物は食べ物である。	ある果物は本である。	No food is a book. All fruits are food.	Some fruits are books.	contradiction	EAI	syllogism	incongruent	no	no
120	186	どの食べ物も本でない。 すべての果物は食べ物である。	どの果物も本でない。	No food is a book. All fruits are food.	No fruits are books.	entailment	EAE	syllogism	congruent	no	no
121	187	どのオスもメスでない。 ある昆虫はオスである。	ある昆虫はメスでない。	No males are female. Some insects are male.	Some insects are not female.	entailment	EIO	syllogism	congruent	no	no
122	188	どのオスもメスでない。 ある昆虫はオスである。	どの昆虫もメスでない。	No males are female. Some insects are male.	No insects are female.	neutral	EIE	syllogism	incongruent	no	no
123	189	どのオスもメスでない。 ある昆虫はオスである。	ある昆虫はメスである。	No males are female. Some insects are male.	Some insects are female.	neutral	EII	syllogism	congruent	no	yes
124	190	どのトリもイヌでない。 あるトリはペットである。	あるペットはイヌである。	No bird are canines. Some birds are pets.	Some pet is a canine.	neutral	EII	syllogism	congruent	no	yes
125	191	どのトリもイヌでない。 あるトリはペットである。	あるペットはイヌでない。	No bird are canines. Some birds are pets.	Certain pets are not canines.	entailment	EIO	syllogism	congruent	no	no
126	192	どのトリもイヌでない。 あるトリはペットである。	どのペットもイヌでない。	No bird are canines. Some birds are pets.	No pets are canines.	neutral	EIE	syllogism	congruent	no	no
127	193	ある金属は砂である。 すべての金属は空気である。	すべての砂は空気である。	Some metals are sand. All metals are air.	All sand is air.	neutral	IAA	syllogism	incongruent	no	no
128	194	ある金属は砂である。 すべての金属は空気である。	ある砂は空気である。	Some metals are sand. All metals are air.	Some sand is air.	entailment	IAI	syllogism	incongruent	no	yes
129	195	ある金属は砂である。 すべての金属は空気である。	ある砂は空気でない。	Some metals are sand. All metals are air.	Some sand is not air.	neutral	IAO	syllogism	incongruent	no	no
130	196	あるロボットは売り物でない。 すべてのロボットは機械である。	ある機械は売り物である。	Some robots are not for sale. All robots are machines.	Some machines are for sale.	neutral	OAI	syllogism	congruent	no	yes
131	197	あるロボットは売り物でない。 すべてのロボットは機械である。	ある機械は売り物でない。	Some robots are not for sale. All robots are machines.	Certain machines are not for sale.	entailment	OAO	syllogism	congruent	no	no
132	198	あるロボットは売り物でない。 すべてのロボットは機械である。	どの機械も売り物でない。	Some robots are not for sale. All robots are machines.	No machines are for sale.	neutral	OAE	syllogism	congruent	no	yes
133	199	どの教員も親切でない。 すべての動物は親切である。	すべての教員は動物である。	No teachers are kind. All animals are kind.	All teachers are animals.	contradiction	EAA	syllogism	congruent	no	no
134	200	どの教員も親切でない。 すべての動物は親切である。	ある教員は動物である。	No teachers are kind. All animals are kind.	Some teachers are animals.	contradiction	EAI	syllogism	congruent	no	no
135	201	どの教員も親切でない。 すべての動物は親切である。	どの教員も動物でない。	No teachers are kind. All animals are kind.	No teachers are animals.	entailment	EAE	syllogism	incongruent	no	no
136	202	ある女性は泥棒である。 すべての泥棒は男性である。	ある女性は男性である。	Some women are thieves. Every thief is a man.	Some woman is a man.	entailment	IAI	syllogism	incongruent	no	no
137	203	ある女性は泥棒である。 すべての泥棒は男性である。	すべての女性は男性である。	Some women are thieves. Every thief is a man.	All women are men.	neutral	IAA	syllogism	incongruent	no	no
138	204	ある女性は泥棒である。 すべての泥棒は男性である。	ある女性は男性でない。	Some women are thieves. Every thief is a man.	Some women are not men.	neutral	IAO	syllogism	congruent	no	yes
139	205	どの鳥類もワニでない。 すべてのカラスは鳥類である。	すべてのワニはカラスである。	Every bird is not a crocodile. All crows are birds.	All crocodiles are crows.	contradiction	EAA	syllogism	incongruent	no	no
140	206	どの鳥類もワニでない。 すべてのカラスは鳥類である。	あるワニはカラスである。	Every bird is not a crocodile. All crows are birds.	Some crocodiles are crows.	contradiction	EAI	syllogism	incongruent	no	no
141	207	どの鳥類もワニでない。 すべてのカラスは鳥類である。	どのワニもカラスでない。	Every bird is not a crocodile. All crows are birds.	No crocodiles are crows.	entailment	EAE	syllogism	congruent	no	no
142	208	すべてのイヌは動物である。 すべての動物はロボットである。	すべてのイヌはロボットである。	All canines are animals. All animals are robots.	All canines are robots.	entailment	AAA	syllogism	incongruent	no	no
143	209	すべてのイヌは動物である。 すべての動物はロボットである。	すべてのロボットはイヌである。	All canines are animals. All animals are robots.	All robots are canines.	neutral	AAA	syllogism	incongruent	yes	no
